Tweet,Fecha,Locacion,Coordenadas
Que asco asco dejan el wc estas niñas..🤢,Fri Oct 08 14:06:28 +0000 2021,"Aguascalientes, México","[[[-102.588385, 21.622938], [-102.588385, 22.07598], [-102.066029, 22.07598], [-102.066029, 21.622938]]]"
"Llegando a casa, relax en el wc y un fume jajaja https://t.co/oNFadBUtF3",Sat Oct 09 05:21:54 +0000 2021,"Tláhuac, Distrito Federal","[[[-99.06938, 19.198192], [-99.06938, 19.326431], [-98.940657, 19.326431], [-98.940657, 19.198192]]]"
@jorgepmi_ Al wc 🤣😂🤣😂,Tue Oct 12 13:09:28 +0000 2021,"Zumpango, México","[[[-99.193464, 19.721799], [-99.193464, 19.90449], [-98.972351, 19.90449], [-98.972351, 19.721799]]]"
Soñé que se me iba mi cel al wc en repetidas veces y no lo podía sacar qué significa????? SOS,Wed Oct 13 12:10:00 +0000 2021,"Benito Juárez, Quintana Roo","[[[-87.322724, 20.734206], [-87.322724, 21.363232], [-86.740605, 21.363232], [-86.740605, 20.734206]]]"
"Leche Alpura $20.99
Salsa casera HERDEZ $28.99
Pechuga de POLLO $78.99
PAQ de HUEVO $36.50
Pastilla WC $24.99
Recog… https://t.co/qTvZEGbkub",Wed Oct 13 20:28:25 +0000 2021,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
"Leche Alpura $20.99
Salsa casera HERDEZ $28.99
Pechuga de POLLO $78.99
PAQ de HUEVO $36.50
Pastilla WC $24.99
Recog… https://t.co/d6mHY3qT8a",Wed Oct 13 20:30:21 +0000 2021,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
"Para este proyecto, sólo querían poner una puerta en área de WC. 

Terminamos reubicando todo, menos el WC y con es… https://t.co/SZLUBvzvQz",Thu Oct 14 18:27:35 +0000 2021,"Tuxtla Gutiérrez, Chiapas","[[[-93.243094, 16.645909], [-93.243094, 16.838962], [-93.036225, 16.838962], [-93.036225, 16.645909]]]"
"@Markedama @M_justeezy Yes, bro! Last WC México, Costa Rica and Panama went to the WC, Honduras went to playoffs an… https://t.co/Z79xsMmO43",Fri Oct 15 04:51:03 +0000 2021,"Tijuana, Baja California","[[[-117.298421, 32.098292], [-117.298421, 32.567461], [-116.559783, 32.567461], [-116.559783, 32.098292]]]"
"@Enrique_Rojas1 No es ilógico, los WC fueron eso únicamente por cómo están conformadas las divisiones pero tanto lo… https://t.co/lhySRV6Q4J",Fri Oct 15 13:19:34 +0000 2021,"Huixquilucan, México","[[[-99.404165, 19.305971], [-99.404165, 19.44218], [-99.232692, 19.44218], [-99.232692, 19.305971]]]"
"Últimamente a la hora de comer me gusta enchilarme, que este picosa pues la comida y muy rico y todo pero a la hora del wc un sufrir 🥲",Thu Oct 21 17:54:35 +0000 2021,"Los Reyes, Michoacán de Ocampo","[[[-102.591773, 19.511908], [-102.591773, 19.814845], [-102.258449, 19.814845], [-102.258449, 19.511908]]]"
"@jerrytampico5 @Luis70557924 Te ofrecemos un cuarto oscuro, sala de fumadores, barra, lobby, wc y regadera. 
Además… https://t.co/wvySNqK3qU",Sat Oct 23 01:20:24 +0000 2021,"Tampico, Tamaulipas","[[[-98.000277, 22.207533], [-98.000277, 22.333057], [-97.833267, 22.333057], [-97.833267, 22.207533]]]"
"@AlejandroRamhe @XochitlGalvez Sacarla de la política y meterla a un wc de mercado (sin recibos), para que le dé diarrea.",Thu Oct 28 03:43:42 +0000 2021,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
¡Ay amikes! Se ne cayó el celular al WC y tenía caca. Ya se imaginarán la tragedia. Por suerte me tope con un buen… https://t.co/pwo1k67Vw6,Thu Nov 04 01:55:26 +0000 2021,"Iztapalapa, Distrito Federal","[[[-99.140238, 19.284692], [-99.140238, 19.400885], [-98.960684, 19.400885], [-98.960684, 19.284692]]]"
"Fui al WC y un compañero no le puso candado, lo mire cagando, que pinches mames 🤮",Mon Nov 08 18:12:16 +0000 2021,"Apodaca, Nuevo León","[[[-100.277595, 25.694281], [-100.277595, 25.863077], [-100.05984, 25.863077], [-100.05984, 25.694281]]]"
"Todo mundo escuchando regueton, salsa, cumbia y yo aquí tranqulo con WC - The streets",Thu Nov 11 22:06:25 +0000 2021,"Tlalpan, Distrito Federal","[[[-99.315748, 19.087511], [-99.315748, 19.311459], [-99.10098, 19.311459], [-99.10098, 19.087511]]]"
Al parecer los WC del trabajo están pensados para que te de calambre en las piernas,Sat Nov 13 20:52:06 +0000 2021,"Ciudad Madero, Tamaulipas","[[[-97.86013, 22.237664], [-97.86013, 22.328388], [-97.784943, 22.328388], [-97.784943, 22.237664]]]"
"Sábado en WC PANTITLÁN 

Cover General: $30 Tiempo libre!!!
Un precio muy accesible para todos sin importar tu edad… https://t.co/C9gCMP3hBe",Fri Nov 19 22:17:09 +0000 2021,"Venustiano Carranza, Distrito Federal","[[[-99.128294, 19.404352], [-99.128294, 19.459799], [-99.04734, 19.459799], [-99.04734, 19.404352]]]"
"@aiko9214 Sábado en WC PANTITLÁN 

Cover General: $30 Tiempo libre!!
Un precio muy accesible para todos sin importa… https://t.co/8JgtuDw8Vk",Fri Nov 19 23:00:57 +0000 2021,"Venustiano Carranza, Distrito Federal","[[[-99.128294, 19.404352], [-99.128294, 19.459799], [-99.04734, 19.459799], [-99.04734, 19.404352]]]"
"Sábado en WC PANTITLÁN 

Cover General: $30 Tiempo libre!!!
Un precio muy accesible para todos sin importar tu edad… https://t.co/wgQ17l0IxQ",Sat Nov 20 12:38:27 +0000 2021,"Venustiano Carranza, Distrito Federal","[[[-99.128294, 19.404352], [-99.128294, 19.459799], [-99.04734, 19.459799], [-99.04734, 19.404352]]]"
Quien para medirnos la sin hueso en el wc https://t.co/B9QgsZyUUg,Sat Nov 27 22:57:49 +0000 2021,La Vicenta,"[[[-99.219633, 19.454087], [-99.219633, 19.454087], [-99.219633, 19.454087], [-99.219633, 19.454087]]]"
@ppillo_grillo @EncuentroGayMty Y si fuera mi hijo a quien llevara al wc en ese momento esta alguien así reporte se… https://t.co/ogkosce03r,Mon Nov 29 16:42:42 +0000 2021,"Mexicali, Baja California","[[[-115.818421, 30.86042], [-115.818421, 32.718919], [-114.639939, 32.718919], [-114.639939, 30.86042]]]"
@ChifladoEl @MovistarPlus Sin un wc y agua caliente? No gracias ☺️,Mon Nov 29 22:51:36 +0000 2021,"Huixquilucan, México","[[[-99.404165, 19.305971], [-99.404165, 19.44218], [-99.232692, 19.44218], [-99.232692, 19.305971]]]"
@JLozanoA Esa foto es del WC del Kakas,Fri Dec 03 02:49:58 +0000 2021,"Querétaro, Querétaro Arteaga","[[[-100.596343, 20.50317], [-100.596343, 20.927379], [-100.284846, 20.927379], [-100.284846, 20.50317]]]"
- Sin Foto en el WC no hay asistencia. 😎 en Palacio de Bellas Artes https://t.co/tSISSfmtRJ,Sat Dec 04 23:23:55 +0000 2021,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
"@MayraCoronaC 😂🤣 que buen chiste, los wc darían más oportunidades para asaltar o secuestrar!",Wed Dec 08 04:46:46 +0000 2021,"Lerma, México","[[[-99.572009, 19.221883], [-99.572009, 19.430672], [-99.381978, 19.430672], [-99.381978, 19.221883]]]"
"Predictions for this weekend, 8th WC for Lewis &amp; Constructors as well. Lost cause for redbull since Brazil, they sh… https://t.co/SmGXkkUy4R",Thu Dec 09 17:32:10 +0000 2021,"Monterrey, Nuevo León","[[[-100.421037, 25.480538], [-100.421037, 25.802899], [-100.166146, 25.802899], [-100.166146, 25.480538]]]"
"@MalthusGamba Por eso está en el WC de la política a punto que le echemos agua, para que se vaya toda la 💩",Sat Dec 11 15:58:20 +0000 2021,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
@AIexis___ Tirar la cadena del WC 1 vez a la semana,Mon Dec 20 17:56:31 +0000 2021,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
"✨La imperdible✨
.
Empinado en el wc 😎
.
#MerryChristmas🎄 https://t.co/gZ5fNVgF0I",Fri Dec 24 18:27:04 +0000 2021,"Monterrey, Nuevo León","[[[-100.421037, 25.480538], [-100.421037, 25.802899], [-100.166146, 25.802899], [-100.166146, 25.480538]]]"
@ServicioTM Siguen sin solucionar mi cambio de WC a TF. Necesito que me atiendan vía telefónica ya qué por este medio no hay buen servicio.,Sat Jan 01 21:11:43 +0000 2022,"San Cristóbal de las Casas, Chiapas","[[[-92.724496, 16.539194], [-92.724496, 16.786895], [-92.344326, 16.786895], [-92.344326, 16.539194]]]"
"Ay no, dije “deja veo TikTok mientras cago y ya estoy llorando en el wc por un video que pensé que sería gracioso y no”. 😭",Mon Jan 03 17:41:56 +0000 2022,"Guadalajara, Jalisco","[[[-103.408633, 20.600585], [-103.408633, 20.752719], [-103.263131, 20.752719], [-103.263131, 20.600585]]]"
A quien más le mamá echar el toke en el wc pa ser compás ? https://t.co/tt9XsTJAZK,Mon Jan 03 20:13:05 +0000 2022,"Benito Juárez, Quintana Roo","[[[-87.322724, 20.734206], [-87.322724, 21.363232], [-86.740605, 21.363232], [-86.740605, 20.734206]]]"
Les presento #Tecnologiajaponesa; WC de @JapanEmb_Mexico para visitantes. Es un bidet toilet electrónico. Se abre s… https://t.co/4VifFTU0f0,Thu Jan 06 01:27:07 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
"Recuerden somos wc panti dónde con un cover de $30 puedes disfrutar tu sexualidad
@YOSOYELPUMITA
@HotelMazatlan_… https://t.co/prTCnkdTTZ",Fri Jan 07 18:14:22 +0000 2022,paradero Pantitan,"[[[-99.072522, 19.416648], [-99.072522, 19.416648], [-99.072522, 19.416648], [-99.072522, 19.416648]]]"
Modest@0pinion; NUESTRA CULTURA PICARESCA MEXICANA ! K significa 1n Baño Publico? Xor las Censura difundida a WC de… https://t.co/GedeyWNi0u,Mon Jan 10 14:44:22 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
"Se me está yendo la vida en el retrete

No exageré 😅 pero si me siento mal he ido al WC ya fui por mi electrolit",Mon Jan 10 16:04:15 +0000 2022,"San Fernando, Chiapas","[[[-93.320672, 16.793558], [-93.320672, 17.031296], [-93.092183, 17.031296], [-93.092183, 16.793558]]]"
"Se me está yendo la vida en el retrete

Ok, exageré 😅 pero si me siento mal he ido al WC ya fui por mi electrolit",Mon Jan 10 16:05:47 +0000 2022,"San Fernando, Chiapas","[[[-93.320672, 16.793558], [-93.320672, 17.031296], [-93.092183, 17.031296], [-93.092183, 16.793558]]]"
@EdithRaquelB @germanlm80 No ha ido al wc https://t.co/vx5HCyFHVG,Wed Jan 12 01:19:37 +0000 2022,"Encarnación de Díaz, Jalisco","[[[-102.433298, 21.376604], [-102.433298, 21.753427], [-101.968786, 21.753427], [-101.968786, 21.376604]]]"
Asi ahorita en el wc del trabajo.,Fri Jan 21 15:12:08 +0000 2022,"El Oro, México","[[[-100.148357, 19.728352], [-100.148357, 19.856881], [-99.957408, 19.856881], [-99.957408, 19.728352]]]"
@Tu_IMSS @zoerobledo Voy a la wc y vuelvo a tratar otros 40. Minutos,Tue Jan 25 22:11:52 +0000 2022,"Tlaquepaque, Jalisco","[[[-103.453231, 20.539641], [-103.453231, 20.644625], [-103.243417, 20.644625], [-103.243417, 20.539641]]]"
"No traje audífonos, no podré jalármela en el wc del trabajo con audio incluido 😫😪",Thu Jan 27 14:10:30 +0000 2022,"El Oro, México","[[[-100.148357, 19.728352], [-100.148357, 19.856881], [-99.957408, 19.856881], [-99.957408, 19.728352]]]"
@AlexSanchezMx En esta ocasión no había WC para mimetarse.,Sun Jan 30 01:06:28 +0000 2022,"Cuajimalpa de Morelos, Distrito Federal","[[[-99.364536, 19.232313], [-99.364536, 19.405081], [-99.246625, 19.405081], [-99.246625, 19.232313]]]"
Quien jala para Cruising en WC PÚBLICOS cónosco unos buenos (Solo Twinks),Mon Jan 31 00:40:57 +0000 2022,"Guadalupe, Zacatecas","[[[-102.657513, 22.539985], [-102.657513, 22.993234], [-102.19226, 22.993234], [-102.19226, 22.539985]]]"
@Donna_Spct El WC lleno de mier...,Wed Feb 02 19:26:19 +0000 2022,"Tlalpan, Distrito Federal","[[[-99.315748, 19.087511], [-99.315748, 19.311459], [-99.10098, 19.311459], [-99.10098, 19.087511]]]"
@JosePabloCoello @MiamiDolphins @NFL @Commanders ¿Los que?.... A si los WC cierto,Thu Feb 03 19:31:49 +0000 2022,"Chihuahua, México","[[[-106.619964, 28.096608], [-106.619964, 29.787124], [-105.705833, 29.787124], [-105.705833, 28.096608]]]"
"@NegroElchairo @El_Universal_Mx Un wc que verán miles de extranjeros y que pudieran ser las primeras ""imágenes"" que… https://t.co/8N7AgzfoFW",Fri Feb 04 16:01:02 +0000 2022,"Zapopan, Jalisco","[[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]"
"@HernanGomezB Ya lo checamos... Esta igual de idiota que tú. Domesticado para defender lo indefendible.
El WC de la… https://t.co/FrgRcUESfa",Mon Feb 07 15:56:35 +0000 2022,"Huitzilac, Morelos","[[[-99.319485, 18.980034], [-99.319485, 19.132993], [-99.133553, 19.132993], [-99.133553, 18.980034]]]"
@carolina_rocha_ @CiroGomezL O lo echan o se van al WC junto con él,Tue Feb 08 14:44:42 +0000 2022,"Tlalpan, Distrito Federal","[[[-99.315748, 19.087511], [-99.315748, 19.311459], [-99.10098, 19.311459], [-99.10098, 19.087511]]]"
"@chelseafcgdl 

Champions of Club WC 💙🏆

#CFCFamily https://t.co/BxkAGNVWea",Sat Feb 12 20:09:26 +0000 2022,"Guadalajara, Jalisco","[[[-103.408633, 20.600585], [-103.408633, 20.752719], [-103.263131, 20.752719], [-103.263131, 20.600585]]]"
@billyscun Nel solo es un wc espacioso,Tue Feb 15 20:34:34 +0000 2022,"Cuauhtémoc, Distrito Federal","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]"
@deniseramosm si en el wc hay escremento,Wed Feb 16 03:35:49 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
"Estamos en un restaurante y mi daddy me pidió que me tomara una foto en el baño para él, me dirigí al WC y me palpi… https://t.co/sZH9JHvy6A",Sat Feb 19 20:34:09 +0000 2022,"Guadalajara, Jalisco","[[[-103.408633, 20.600585], [-103.408633, 20.752719], [-103.263131, 20.752719], [-103.263131, 20.600585]]]"
The only like I care for is my wc forever #monie,Sun Feb 20 04:06:41 +0000 2022,"Tijuana, Baja California","[[[-117.298421, 32.098292], [-117.298421, 32.567461], [-116.559783, 32.567461], [-116.559783, 32.098292]]]"
@SOYCarlosMota INCLUSO hay un SAT que TE cobra impuestos por entrar al WC además lo que nos da los viejos Caducos t… https://t.co/NVCY7uEQCl,Mon Feb 21 05:37:49 +0000 2022,"Mérida, Yucatán","[[[-89.798197, 20.695104], [-89.798197, 21.186966], [-89.449025, 21.186966], [-89.449025, 20.695104]]]"
No cabe duda que cancun va de mal en peor con esta 4t deformación ya ni los wc de playa delfines funcionan todos ce… https://t.co/y4QPhBIYlF,Sat Feb 26 18:06:12 +0000 2022,"Benito Juárez, Quintana Roo","[[[-87.322724, 20.734206], [-87.322724, 21.363232], [-86.740605, 21.363232], [-86.740605, 20.734206]]]"
"La tapa del WC sí se levanta con el pie, no? 

O por fin se me hizo pertenecer a un 1% ?",Sat Feb 26 21:13:30 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
"@Peperami16 Bueno, al menos no estabas cerca del wc jajajajaja!",Tue Mar 01 02:03:27 +0000 2022,"Durango, México","[[[-105.573153, 23.478062], [-105.573153, 24.430263], [-104.102003, 24.430263], [-104.102003, 23.478062]]]"
"@ferbelaunzaran @lopezobrador_ Tú deja de andar de argüendero 
Quedaste de venir a lavar los wc de la terminal de a… https://t.co/l6YN2GtE7t",Fri Mar 04 19:02:48 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
"@TottiHay @ErikaGo74640509 @fifamedia @FIFAQatar2022WC I'm Mexican and México should be banned of Qatar 2022, WC 20… https://t.co/oUiltYZ3PS",Mon Mar 07 07:00:37 +0000 2022,México,"[[[-100.613313, 18.367105], [-100.613313, 20.285187], [-98.596782, 20.285187], [-98.596782, 18.367105]]]"
@PatyArmendariz Los políticos de morena son como la miércoles del WC por cada corrupto que bloqueas salen como mil… https://t.co/5yqfNu6cwN,Thu Mar 10 06:40:49 +0000 2022,"Acapulco de Juárez, Guerrero","[[[-99.995232, 16.684013], [-99.995232, 17.233886], [-99.476067, 17.233886], [-99.476067, 16.684013]]]"
"Me saca de onda la gente voluble.

Morra, literalmente hace dos semanas te saludé en el WC de la empresa, me ignora… https://t.co/yQSdDOeRPP",Sat Mar 12 03:47:32 +0000 2022,"León, Guanajuato","[[[-101.833743, 20.863352], [-101.833743, 21.332768], [-101.369059, 21.332768], [-101.369059, 20.863352]]]"
"Recuérdeme hoy no usar los WC en mis sueños... 😮‍💨

Se sabe que cosas malas suceden... 😐",Sun Mar 13 07:42:53 +0000 2022,"San Juan del Río, Querétaro Arteaga","[[[-100.197802, 20.204691], [-100.197802, 20.571458], [-99.831768, 20.571458], [-99.831768, 20.204691]]]"
@jorgepmi_ @criticoconserv1 uuuu ya la usaron en el wc de la fiscalía ahora que hubo escases,Thu Mar 17 04:30:11 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
"@AZULKREMAS1916 @ClubAmerica Ya se les olvidó como santiago wc corrió a Tena
Ya se les olvidó como santiago wc corr… https://t.co/95lnlU8nzu",Thu Mar 17 17:49:12 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
"Y su día qué tal va? 
El mío… de maravilla, tanto que se me cayó mi cartera al WC 🙃🙃🙃 😅",Thu Mar 17 19:29:55 +0000 2022,"León, Guanajuato","[[[-101.833743, 20.863352], [-101.833743, 21.332768], [-101.369059, 21.332768], [-101.369059, 20.863352]]]"
"Green arrow, and nice to break the 2,000-point mark with 8 GWs to go.

I still have a 2nd WC and FH chip left, so h… https://t.co/GD2igHwkDG",Mon Mar 21 00:21:06 +0000 2022,"Zapopan, Jalisco","[[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]"
"@rikymoreno Ahora enseña el WC debe de estar marranisimo, si de por si esos guarros son puercos ahora sin agua debe… https://t.co/RAv6RW800E",Mon Mar 21 20:42:11 +0000 2022,"Coyoacán, Distrito Federal","[[[-99.205809, 19.297011], [-99.205809, 19.359755], [-99.098871, 19.359755], [-99.098871, 19.297011]]]"
"@kahoca Y quién sabe si laven las ropa hay mismo, por qué los WC ni agua tenían en la inauguración!",Wed Mar 23 15:30:06 +0000 2022,"Ocoyoacac, México","[[[-99.497493, 19.206011], [-99.497493, 19.312967], [-99.338052, 19.312967], [-99.338052, 19.206011]]]"
@tismueltors65 @Ixchel77521681 @EugenioDerbez Cuando le jalan la cadena al WC y hacen un CU de su contenido. Creo haberlo visto ahí.,Mon Mar 28 17:04:54 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
@maripydev Ni dónde está el WC 🤣🤣🤣,Tue Mar 29 01:57:41 +0000 2022,"Puebla, México","[[[-98.289206, 18.83765], [-98.289206, 19.226809], [-98.019327, 19.226809], [-98.019327, 18.83765]]]"
"Después del WC y el dinero físico, la cosa más sucia del mundo es el cualquier checador del IMSS.",Tue Mar 29 10:35:28 +0000 2022,"Torreón, Coahuila de Zaragoza","[[[-103.511379, 24.793821], [-103.511379, 25.694625], [-102.954881, 25.694625], [-102.954881, 24.793821]]]"
@Twitter I went to the WC 3 times in less than 10 minutes... You tell me if I'm good. 🤢,Wed Mar 30 17:22:04 +0000 2022,"Ecatepec de Morelos, México","[[[-99.118665, 19.484399], [-99.118665, 19.652161], [-98.970224, 19.652161], [-98.970224, 19.484399]]]"
@EnriqueVonBeas Volando en el intro de Fifa WC 98 🎮 a ritmo de Chumbawamba 🎵,Fri Apr 01 16:14:57 +0000 2022,"Zapopan, Jalisco","[[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]"
No WC song will ever top Waka Waka #Qatar2022,Fri Apr 01 16:18:56 +0000 2022,"Apodaca, Nuevo León","[[[-100.277595, 25.694281], [-100.277595, 25.863077], [-100.05984, 25.863077], [-100.05984, 25.694281]]]"
Yo y mis 5 paradas al WC 😩,Tue Apr 05 05:35:02 +0000 2022,"Valle de Bravo, México","[[[-100.264921, 19.050825], [-100.264921, 19.29189], [-99.960098, 19.29189], [-99.960098, 19.050825]]]"
"Entonces además de enojarse va uno a ir a la cárcel por decir que tiene cara de Taza de WC , bueno eso no le cambia… https://t.co/pPw9SEo49I",Wed Apr 06 22:28:44 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
Otro lugar muy bueno para #cruisingZac estos wc https://t.co/Xzwtq4LDAF,Thu Apr 07 19:09:52 +0000 2022,"Zacatecas, México","[[[-102.850156, 22.617916], [-102.850156, 22.843297], [-102.538543, 22.843297], [-102.538543, 22.617916]]]"
"@raymundotenorio @Chertorivski No queremos ausencias por enfermos,desapariciónes extrañas ondas al wc  @LillyTellez… https://t.co/B2i9Uh0iVI",Fri Apr 08 23:05:46 +0000 2022,"Benito Juárez, Distrito Federal","[[[-99.191996, 19.357102], [-99.191996, 19.404124], [-99.130965, 19.404124], [-99.130965, 19.357102]]]"
@miguelonchido @andreitav92 Con eso le hecha agua al WC de su pretendida campaña para la presidencia que ya estaba en el hoyo.,Sat Apr 09 04:09:32 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
Está libre el WC https://t.co/akHhzTCTch,Sun Apr 10 12:39:37 +0000 2022,"Jiménez, Chihuahua","[[[-105.102464, 26.340366], [-105.102464, 27.601418], [-103.69926, 27.601418], [-103.69926, 26.340366]]]"
"@goliveros Vote de la cama a la cocina y de la cocina a la cama con una parada el el WC y luego al Netflix, histori… https://t.co/PP5UWR1Q6R",Sun Apr 10 20:05:37 +0000 2022,"Puebla, México","[[[-98.289206, 18.83765], [-98.289206, 19.226809], [-98.019327, 19.226809], [-98.019327, 18.83765]]]"
"@Victori54417757 En wc sin calzones"" https://t.co/pcfU2tjbt6",Wed Apr 13 05:17:24 +0000 2022,"Tlalnepantla de Baz, México","[[[-99.248181, 19.498594], [-99.248181, 19.589272], [-99.080384, 19.589272], [-99.080384, 19.498594]]]"
@MAF_1274 Está en el Wc https://t.co/CdJ1lazsCk,Fri Apr 15 01:45:20 +0000 2022,"Tlalnepantla de Baz, México","[[[-99.248181, 19.498594], [-99.248181, 19.589272], [-99.080384, 19.589272], [-99.080384, 19.498594]]]"
@LadyCarmilla19 @karennjoy_ Y si junto al wc esta el vestidor o las regaderas o los lockers ?,Sun Apr 17 14:07:11 +0000 2022,"Miguel Hidalgo, Distrito Federal","[[[-99.259495, 19.386371], [-99.259495, 19.473498], [-99.163526, 19.473498], [-99.163526, 19.386371]]]"
@mario_delgado Regrésate al WC Mario,Mon Apr 18 05:21:33 +0000 2022,"Tijuana, Baja California","[[[-117.298421, 32.098292], [-117.298421, 32.567461], [-116.559783, 32.567461], [-116.559783, 32.098292]]]"
Dato curioso del día. Una dama “rompió” por accidente un WC y todo el piso está 🤢🤮 diría el nene “ay no” 😅🙃,Tue Apr 19 19:42:02 +0000 2022,City Shops Valle Dorado,"[[[-99.210471, 19.547518], [-99.210471, 19.547518], [-99.210471, 19.547518], [-99.210471, 19.547518]]]"
"@paco_cordova @marcearmenta Pero solo entran a hacer pipí, en wc separados por paredes con discreción. Cada quien a… https://t.co/71nABaMlSK",Tue Apr 19 23:59:06 +0000 2022,"San Luis Potosí, México","[[[-101.169792, 21.959357], [-101.169792, 22.662882], [-100.74123, 22.662882], [-100.74123, 21.959357]]]"
"@oguerrinho @StarbucksMex Aquí "" resulta se fue la luz"" y no pueden dar vasos ni servicio de WC como siempre, sin e… https://t.co/CqeE23d7oD",Fri Apr 22 16:16:45 +0000 2022,Starbucks,"[[[-99.190206, 19.340294], [-99.190206, 19.340294], [-99.190206, 19.340294], [-99.190206, 19.340294]]]"
@Awesome_lml Ni un wc .,Sat Apr 23 21:31:26 +0000 2022,"Venustiano Carranza, Distrito Federal","[[[-99.128294, 19.404352], [-99.128294, 19.459799], [-99.04734, 19.459799], [-99.04734, 19.404352]]]"
@JuanPablicci Por fin descubriste los WC 💩,Sat Apr 23 21:57:37 +0000 2022,"León, Guanajuato","[[[-101.833743, 20.863352], [-101.833743, 21.332768], [-101.369059, 21.332768], [-101.369059, 20.863352]]]"
@makdavicho1974 @rosy1alex @FloresPalomar Del WC de la poposición,Sun Apr 24 09:44:51 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
Recoger las heces fecales de animales de compañía no es suficiente ~Hay que depositar los residuos en el WC o en la… https://t.co/tLjLaR0Ov3,Sun Apr 24 17:14:24 +0000 2022,"Gustavo A. Madero, Distrito Federal","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]"
"⌛️ On the left is my #GW34 team. Value: £107.2M.

🎲 On the right is my WC team. Value: £105.9M.

🌍 Current OR: 36,0… https://t.co/RGGs3VSbtu",Fri Apr 29 05:39:22 +0000 2022,"Zapopan, Jalisco","[[[-103.664175, 20.583418], [-103.664175, 20.997896], [-103.305374, 20.997896], [-103.305374, 20.583418]]]"
Levante la mano a quien tambien se le entumen las piernas en el wc leyendo Twitter,Fri Apr 29 21:27:11 +0000 2022,"San Luis de la Paz, Guanajuato","[[[-100.750637, 21.068985], [-100.750637, 21.691855], [-100.19745, 21.691855], [-100.19745, 21.068985]]]"
@lya9_ Esos del team calor han de disfrutar mucho sudar mientras están en el wc https://t.co/UexmYgAZps,Sat May 07 22:26:00 +0000 2022,"San Nicolás de los Garza, Nuevo León","[[[-100.337498, 25.702823], [-100.337498, 25.770607], [-100.20345, 25.770607], [-100.20345, 25.702823]]]"
